band,OV,BRCA,ER,TRI
20_q11.22,-0.0988078541374477,-0.0227272727272727,-0.0259365994236311,-0.0294117647058824
20_q11.23,-0.0865330321852061,-0.0303605313092979,-0.0431034482758621,-0.0149253731343284
20_q12,-0.102564102564103,-0.0231660231660232,-0.0349854227405248,0
20_q13.11,-0.0974106895596787,-0.0282485875706215,-0.04,0
20_q13.12,-0.082597141420671,-0.0267175572519084,-0.0376811594202899,0
20_q13.13,-0.0785024154589371,-0.0378787878787879,-0.0518731988472623,-0.0147058823529412
20_q13.2,-0.0820512820512817,-0.0512333965844402,-0.069164265129683,-0.0147058823529412
20_q13.31,-0.0763656633221851,-0.0434782608695652,-0.0573065902578797,0
20_q13.32,-0.0835203366058911,-0.0475285171102662,-0.0664739884393064,0
20_q13.33,-0.0908496732026147,-0.0419047619047619,-0.0579710144927536,0
21_p11.1,-0.0509554140127389,-0.00378071833648393,0,-0.0294117647058824
21_q11.1,-0.0509554140127389,-0.00378071833648393,0,-0.0294117647058824
21_q11.2,-0.0509554140127389,-0.00376647834274953,0,-0.0294117647058824
21_q21.1,-0.0512820512820513,0.0131755676367125,-0.00286532951289398,-0.0147058823529412
21_q21.2,-0.0448717948717949,0.0131826741996234,-0.00285714285714286,-0.0147058823529412
21_q21.3,-0.0392156862745098,0.00940198273105214,-0.00859598853868195,-0.0147058823529412
21_q22.11,-0.0451612903225806,-0.00564971751412429,-0.00571428571428571,-0.0147058823529412
21_q22.12,-0.0384615384615385,-0.00377358490566038,-0.00571428571428571,0
21_q22.13,-0.0387096774193548,-0.00756143667296786,-0.00859598853868195,0
21_q22.2,-0.038961038961039,-0.00757575757575758,-0.00574712643678161,0
21_q22.3,-0.0354880506766484,-0.00573613766730402,-0.00869565217391304,0
22_q11.1,-0.0238095238095238,0,0,0
22_q11.21,-0.0261437908496732,0,0,0
22_q11.22,-0.0254777070063694,0.0150659133709981,0.0333333333333333,0
22_q11.23,-0.0192307692307692,0.0301318267419963,0.0666666666666667,0
22_q12.1,-0.0196078431372549,0.0181818181818182,0.0357142857142857,0
22_q12.2,-0.0454545454545455,0.0131755676367125,0.0333333333333333,-0.0149253731343284
22_q12.3,-0.0258064516129032,0,0,0
22_q13.1,-0.0192307692307692,0,0,0
22_q13.2,-0.0131578947368421,0,0,0
22_q13.31,-0.00649350649350649,0,0,0
22_q13.32,-0.00649350649350649,-0.00188679245283019,-0.00285714285714286,0
22_q13.33,-0.0065359477124183,-0.00381679389312977,-0.0028735632183908,-0.0149253731343284
2_p11.1,-0.0275919732441472,-0.00188679245283019,0,-0.0147058823529412
2_p11.2,-0.0342917251051893,0,0,0
2_p12,-0.0387096774193548,0,0,0
2_p13.1,-0.0451612903225806,0,0,0
2_p13.2,-0.0445859872611465,0,0,0
2_p13.3,-0.0387096774193548,0,0,0
2_p14,-0.0324675324675325,0,0,0
2_p15,-0.0573248407643312,0.0169491525423729,0,0.0555555555555556
2_p16.1,-0.0573248407643312,0.0150587933741309,0,0.0408496732026144
2_p16.2,-0.0576923076923077,0.0150659133709981,0,0.0408496732026144
2_p16.3,-0.0641025641025641,0,0,0
2_p21,-0.0645161290322581,0,0,0
2_p22.1,-0.0700636942675159,-0.00188323917137476,-0.00285714285714286,0
2_p22.2,-0.0636942675159236,-0.00188323917137476,-0.00285714285714286,0
2_p22.3,-0.0532329988851728,0,0,0
2_p23.1,-0.0536465638148668,-0.00188679245283019,-0.00286532951289398,0
2_p23.2,-0.0549199084668192,0,0,0
2_p23.3,-0.0347626229979171,0,0,0
2_p24.1,-0.0457516339869281,0,0,0
2_p24.2,-0.0645161290322581,0,0,0
2_p24.3,-0.051948051948052,0.0169491525423729,0,0.0555555555555556
2_p25.1,-0.065359477124183,0.0338983050847458,0,0.0555555555555556
2_p25.2,-0.0600981767180926,0.0331937799043062,0,0.0625
2_p25.3,-0.0501204093919326,0.0331497348021216,0,0.0588235294117647
2_q11.1,-0.0214785214785215,0.0119747899159664,0.0340784571553802,-0.03125
2_q11.2,-0.0328947368421053,0,0,0
2_q12.1,-0.0387096774193548,0,0,0
2_q12.2,-0.0384615384615385,0,0,0
2_q12.3,-0.0382165605095541,-0.00377358490566038,-0.00573065902578797,0
2_q13,-0.0318471337579618,-0.00189035916824197,-0.0028735632183908,0
2_q14.1,-0.0318471337579618,-0.00190114068441065,-0.0028735632183908,0
2_q14.2,-0.0318471337579618,0,0,0
2_q14.3,-0.0320512820512821,0,0,0
2_q21.1,-0.0382165605095541,0,0,0
2_q21.2,-0.0318471337579618,-0.00378071833648393,0,-0.0147058823529412
2_q21.3,-0.0318471337579618,-0.00188323917137476,0,-0.0147058823529412
2_q22.1,-0.0318471337579618,-0.00188323917137476,0,-0.0147058823529412
2_q22.2,-0.0318471337579618,0,0,0
2_q22.3,-0.0318471337579618,0,0,0
2_q23.1,-0.0211817168338908,0,0,0
2_q23.2,-0.0037385765715868,0,0,0
2_q23.3,-0.0042348955392434,0,0,0
2_q24.1,-0.0164774300747715,0,0,0
2_q24.2,-0.0107284020327499,0,0,0
2_q24.3,-0.0108781220926072,0,0,0
2_q31.1,-0.0101080033231792,-0.00378787878787879,-0.0028735632183908,0
2_q31.2,-0.0016830294530154,0.013168434205889,-0.00574712643678161,0.0555555555555556
2_q31.3,-0.0006299433051025,0.0150623600895427,-0.00285714285714286,0.0555555555555556
2_q32.1,0.000761561894212101,0.0150659133709981,-0.00285714285714286,0.0555555555555556
2_q32.2,-0.0105189340813464,0.0112994350282486,-0.00571428571428571,0.0555555555555556
2_q32.3,-0.0273469952921628,0.013168434205889,-0.00285714285714286,0.0555555555555556
2_q33.1,-0.0302089215132694,0.0131826741996234,-0.00571428571428571,0.0555555555555556
2_q33.2,-0.0292162835779563,0.0131826741996234,-0.00285714285714286,0.0555555555555556
2_q33.3,-0.0289773920347169,0.0169491525423729,0,0.0555555555555556
2_q34,-0.0293040293040293,0.0169491525423729,0,0.0555555555555556
2_q35,-0.0295429208472687,0.0172413793103448,0,0.0588235294117647
2_q36.1,-0.0509554140127389,0.0169491525423729,0,0.0555555555555556
2_q36.2,-0.0512820512820513,0.0169491525423729,0,0.0555555555555556
2_q36.3,-0.0451612903225806,0.0169491525423729,0,0.0555555555555556
2_q37.1,-0.0460526315789474,0,0,0
2_q37.2,-0.0516129032258065,0,0,0
2_q37.3,-0.0353686049050287,0,0,0
3_p11.1,-0.0705128205128205,-0.00376647834274953,-0.00285714285714286,-0.0147058823529412
3_p11.2,-0.0573248407643312,-0.00188679245283019,0,-0.0147058823529412
3_p12.1,-0.0512820512820513,-0.00189753320683112,0,-0.0149253731343284
3_p12.2,-0.0448717948717949,-0.00188323917137476,0,-0.0147058823529412
3_p12.3,-0.0445859872611465,0,0,0
3_p13,-0.0445859872611465,0,0,0
3_p14.1,-0.0445859872611465,0,0,0
3_p14.2,-0.0516129032258065,0,0,0
3_p14.3,-0.0448717948717949,0,0,0
3_p21.1,-0.051948051948052,0,0,0
3_p21.2,-0.0588235294117647,0,0,0
3_p21.31,-0.0448717948717949,0,0,0
3_p21.32,-0.0451612903225806,0,0,0
3_p21.33,-0.0454545454545455,0,0,0
3_p22.1,-0.0516129032258065,-0.00188323917137476,0,0
3_p22.2,-0.0451612903225806,-0.00189035916824197,0,0
3_p22.3,-0.0516129032258065,-0.00191204588910134,0,0
3_p23,-0.0509554140127389,-0.00188323917137476,0,0
3_p24.1,-0.0509554140127389,-0.00188323917137476,0,0
3_p24.2,-0.0509554140127389,-0.00188323917137476,0,0
3_p24.3,-0.0448717948717949,-0.00377358490566038,0,-0.0147058823529412
3_p25.1,-0.0454545454545455,0.011278075037647,-0.00286532951289398,0.0408496732026144
3_p25.2,-0.0445859872611465,0.0112994350282486,-0.00285714285714286,0.0408496732026144
3_p25.3,-0.0457516339869281,0.0301247201790854,0,0.0408496732026144
3_p26.1,-0.038961038961039,0.0282379277262552,0,0.0408496732026144
3_p26.2,-0.0392156862745098,0.0282379277262552,0,0.0408496732026144
3_p26.3,-0.0392156862745098,0.0294059011164274,0,0.0436720142602495
3_q11.1,-0.0743243243243243,-0.00394477317554241,-0.0029585798816568,-0.0153846153846154
3_q11.2,-0.0764331210191083,-0.00376647834274953,-0.00571428571428571,0
3_q12.1,-0.0714285714285714,-0.00566037735849057,-0.00859598853868195,0
3_q12.2,-0.0700636942675159,-0.00376647834274953,-0.00571428571428571,0
3_q12.3,-0.0718954248366013,-0.00189753320683112,-0.00289017341040462,0
3_q13.11,-0.0774193548387097,-0.00188679245283019,-0.00286532951289398,0
3_q13.12,-0.0838709677419355,-0.00189393939393939,-0.0028735632183908,0
3_q13.13,-0.0838709677419355,-0.00189035916824197,-0.0028735632183908,0
3_q13.2,-0.0967741935483871,-0.00566037735849057,-0.00573065902578797,0
3_q13.31,-0.089171974522293,-0.00376647834274953,-0.00571428571428571,0
3_q13.32,-0.0779220779220779,-0.00189035916824197,-0.0028735632183908,0
3_q13.33,-0.0828025477707006,-0.00188323917137476,-0.00285714285714286,0
3_q21.1,-0.0700636942675159,-0.00188323917137476,-0.00285714285714286,0
3_q21.2,-0.0528247022985323,-0.00188323917137476,-0.00285714285714286,0
3_q21.3,-0.0573248407643312,-0.00189753320683112,-0.00286532951289398,0
3_q22.1,-0.0641025641025641,0.0150623600895427,-0.00286532951289398,0
3_q22.2,-0.0591941290501246,0.0150659133709981,-0.00285714285714286,0
3_q22.3,-0.0659340659340659,0.0150587933741309,-0.00286532951289398,0
3_q23,-0.0512622720897616,-0.00564971751412429,-0.00571428571428571,0
3_q24,-0.0515853573178414,0.0470809792843692,-0.00285714285714286,0.166666666666667
3_q25.1,-0.0520631404043202,0.0433145009416196,-0.00571428571428571,0.151960784313726
3_q25.2,-0.0520631404043202,0.0451977401129944,-0.00285714285714286,0.151960784313726
3_q25.31,-0.053335199832015,0.0432717000513611,-0.0028735632183908,0.137254901960785
3_q25.32,-0.0603018554417055,0.0433145009416196,-0.00285714285714286,0.151960784313726
3_q25.33,-0.0558017169759072,0.0231620039037086,-0.00286532951289398,0.0735294117647055
3_q26.1,-0.0681818181818178,0.0244286081150488,-0.0028735632183908,0.0663349917081259
3_q26.2,-0.077887011908059,0.0206907579149345,-0.00286532951289398,0.0375816993464051
3_q26.31,-0.038182831661093,0.02064072932717,0.0304597701149425,-0.0179738562091503
3_q26.32,-0.058778731653282,0.0130254398096035,0.0189655172413793,-0.005050505050505
3_q26.33,-0.033736963673269,-3.19795330988026e-05,0.0218720152817574,-0.0294117647058824
3_q27.1,-0.043758765778401,0,0.019047619047619,-0.0294117647058824
3_q27.2,-0.041725105189341,0.0037166383646791,0.0247126436781609,-0.0294117647058824
3_q27.3,-0.033239831697055,0.0244286081150488,0.0304514889529298,0.0261437908496732
3_q28,-0.02882187938289,0.0225988700564972,0.0276190476190476,0.0261437908496732
3_q29,-0.022560221235718,0.0225775503677647,0.0276026743075453,0.0261437908496732
4_p11,-0.0197368421052632,-0.00393700787401575,-0.00301204819277108,-0.0153846153846154
4_p12,-0.0193548387096774,-0.00378071833648393,-0.00573065902578797,0
4_p13,-0.0191082802547771,-0.00188323917137476,-0.00285714285714286,0
4_p14,-0.0129032258064516,-0.00376647834274953,-0.00571428571428571,0
4_p15.1,-0.0127388535031847,-0.00188679245283019,-0.00285714285714286,0
4_p15.2,-0.0192307692307692,0,0,0
4_p15.31,-0.0193548387096774,0,0,0
4_p15.32,-0.0191082802547771,-0.00188323917137476,0,0
4_p15.33,-0.0192307692307692,-0.00189393939393939,0,0
4_p16.1,-0.0193548387096774,-0.00189753320683112,0,0
4_p16.2,-0.032258064516129,0,0,0
4_p16.3,-0.0394736842105263,-0.00190114068441065,-0.00286532951289398,0
4_q11,-0.0194805194805195,-0.00195694716242661,0,-0.0151515151515152
4_q12,-0.025974025974026,-0.00188679245283019,0,-0.0149253731343284
4_q13.1,-0.0256410256410256,0,0,0
4_q13.2,-0.0254777070063694,-0.00188323917137476,-0.00285714285714286,0
4_q13.3,-0.0445859872611465,-0.00566037735849057,-0.00571428571428571,0
4_q21.1,-0.0191082802547771,-0.00943396226415094,-0.00859598853868195,0
4_q21.21,-0.0191082802547771,-0.00376647834274953,-0.00285714285714286,0
4_q21.22,-0.0129032258064516,-0.00378071833648393,-0.0028735632183908,0
4_q21.23,-0.0127388535031847,-0.00566037735849057,-0.00573065902578797,0
4_q21.3,-0.0129032258064516,-0.00188323917137476,-0.00285714285714286,0
4_q22.1,-0.0127388535031847,0,0,0
4_q22.2,-0.0127388535031847,0,0,0
4_q22.3,-0.0127388535031847,0,0,0
4_q23,-0.0127388535031847,0,0,0
4_q24,-0.0128205128205128,0,0,0
4_q25,-0.0127388535031847,0.0169491525423729,0,0.0555555555555556
4_q26,-0.0128205128205128,0,0,0
4_q27,-0.0192307692307692,0,0,0
4_q28.1,-0.0192307692307692,0,0,0
4_q28.2,-0.0191082802547771,0,0,0
4_q28.3,-0.0194805194805195,0,0,0
4_q31.1,-0.0191082802547771,-0.00376647834274953,-0.00285714285714286,0
4_q31.21,-0.0191082802547771,-0.00564971751412429,-0.00285714285714286,0
4_q31.22,-0.0191082802547771,0.0131755676367125,-0.00285714285714286,0.0555555555555556
4_q31.23,-0.0191082802547771,0.0150659133709981,0,0.0555555555555556
4_q31.3,-0.0193548387096774,-0.00188323917137476,0,0
4_q32.1,-0.0128205128205128,-0.00188323917137476,0,0
4_q32.2,-0.0127388535031847,-0.00188323917137476,0,0
4_q32.3,-0.0127388535031847,-0.00189035916824197,0,0
4_q33,-0.0128205128205128,0,0,0
4_q34.1,-0.0128205128205128,0,0,0
4_q34.2,-0.0129032258064516,0,0,0
4_q34.3,-0.0129032258064516,0,0,0
4_q35.1,-0.0129032258064516,0,0,0
4_q35.2,-0.0131578947368421,0,0,0
5_p11,-0.0378048780487805,-0.00798403193612774,-0.00595238095238095,-0.0333333333333333
5_p12,-0.0063523433088651,0.0199933796756041,-0.0143266475644699,-0.0441176470588235
5_p13.1,-0.0214568040654997,0.0364860426929393,0.0199900049975013,-0.0441176470588235
5_p13.2,-0.0144855144855144,0.0320150659133711,0.0161904761904762,-0.0441176470588235
5_p13.3,-0.0101683029453016,0.0319795330988168,0.019047619047619,-0.0588235294117647
5_p14.1,-0.0097547380156076,0.0150303805564439,-0.0114285714285714,-0.0735294117647059
5_p14.2,-0.0157158681805594,-0.0018832391713747,-0.0114285714285714,-0.0735294117647059
5_p14.3,-0.0157158681805594,-0.0056923568915894,-0.0142857142857143,-0.0895522388059701
5_p15.1,-0.0013323983169706,-0.0038055644387592,-0.0114613180515759,-0.0882352941176471
5_p15.2,-0.00724637681159421,-0.0054001301236175,-0.0142857142857143,-0.0895522388059701
5_p15.31,-0.0069478908188586,-0.0189035916824197,-0.0114613180515759,-0.0735294117647059
5_p15.32,-0.0184815184815185,-0.0170454545454545,-0.0114285714285714,-0.0746268656716418
5_p15.33,-0.0117647058823529,-0.0170132325141777,-0.0114285714285714,-0.0588235294117647
5_q11.1,-0.0378048780487805,-0.00792079207920792,-0.00593471810089021,-0.0333333333333333
5_q11.2,-0.0320512820512821,-0.00568181818181818,-0.00576368876080692,-0.0147058823529412
5_q12.1,-0.0256410256410256,-0.00376647834274953,-0.00571428571428571,0
5_q12.2,-0.0256410256410256,-0.00376647834274953,-0.00571428571428571,0
5_q12.3,-0.0191082802547771,-0.00377358490566038,-0.00573065902578797,0
5_q13.1,-0.0191082802547771,-0.00376647834274953,-0.00571428571428571,0
5_q13.2,-0.0192307692307692,0.0131826741996234,0.0276190476190476,0
5_q13.3,-0.0191082802547771,-0.00378071833648393,-0.00574712643678161,0
5_q14.1,-0.0192307692307692,-0.00377358490566038,-0.00573065902578797,0
5_q14.2,-0.0191082802547771,-0.00378787878787879,-0.00573065902578797,0
5_q14.3,-0.0191082802547771,-0.00564971751412429,-0.00857142857142857,0
5_q15,-0.0127388535031847,-0.00754716981132076,-0.0114613180515759,0
5_q21.1,-0.0192307692307692,-0.00376647834274953,-0.00571428571428571,0
5_q21.2,-0.0256410256410256,-0.00378071833648393,-0.00574712643678161,0
5_q21.3,-0.0256410256410256,-0.00381679389312977,-0.00583090379008746,0
5_q22.1,-0.0146520146520146,-0.00376647834274953,-0.00571428571428571,0
5_q22.2,-0.0149368863955119,-0.00376647834274953,-0.00571428571428571,0
5_q22.3,-0.0146520146520146,-0.00376647834274953,-0.00571428571428571,0
5_q23.1,-0.0211817168338908,-0.00376647834274953,-0.00571428571428571,0
5_q23.2,-0.0211817168338908,-0.00566037735849057,-0.00857142857142857,0
5_q23.3,-0.0318471337579618,-0.00564971751412429,-0.00857142857142857,0
5_q31.1,-0.0320512820512821,-0.0056710775047259,-0.00859598853868195,0
5_q31.2,-0.0320512820512821,-0.0056710775047259,-0.00857142857142857,0
5_q31.3,-0.0387096774193548,-0.00568181818181818,-0.00862068965517241,0
5_q32,-0.0151044607566347,-0.00566037735849057,-0.00857142857142857,0
5_q33.1,-0.0209775685405705,-0.00564971751412429,-0.00857142857142857,0
5_q33.2,-0.0211817168338908,-0.00564971751412429,-0.00857142857142857,0
5_q33.3,-0.0209775685405705,-0.00566037735849057,-0.00857142857142857,0
5_q34,-0.0278401122019635,-0.00568181818181818,-0.00862068965517241,0
5_q35.1,-0.0275919732441472,-0.00756143667296786,-0.0114613180515759,0
5_q35.2,-0.0273469952921628,-0.0113851992409867,-0.0173410404624277,0
5_q35.3,-0.0457516339869281,0.00742534301856337,-0.0115273775216138,0
6_p11.1,-0.0384615384615385,0.013395225464191,0.0333333333333333,-0.0151515151515152
6_p11.2,-0.0382165605095541,0.0131755676367125,0.0304680038204393,-0.0147058823529412
6_p12.1,-0.0254777070063694,-0.00943396226415094,-0.00285714285714286,-0.0447761194029851
6_p12.2,-0.0324675324675325,-0.0112994350282486,-0.00285714285714286,-0.0588235294117647
6_p12.3,-0.0454545454545455,0.0074614865082173,0,-0.0032679738562091
6_p21.1,-0.0536912751677852,0.0262059973924381,0,0.0663349917081259
6_p21.2,-0.0342917251051893,0.0112887751838823,0,0.0261437908496732
6_p21.31,-0.0392156862745098,-0.00566037735849057,0,-0.0294117647058824
6_p21.32,-0.0448717948717949,0.0131826741996234,-0.00285714285714286,0.0555555555555556
6_p21.33,-0.0408369408369409,0.0131540861287107,-0.00289017341040462,0.0555555555555556
6_p22.1,-0.0167316554413328,-0.00378071833648393,-0.0028735632183908,0
6_p22.2,0.0050167224080267,0.0112887751838823,-0.00286532951289398,0.0555555555555556
6_p22.3,0.00273492286115,0.00938771586940504,0,0.0408496732026144
6_p23,0.0086092251697347,0.0413956617859089,0.0304761904761904,0.0959595959595958
6_p24.1,0.0195982361587457,0.0414134953629678,0.0333333333333333,0.0961857379767826
6_p24.2,0.0232622542232068,0.0395480225988701,0.0333333333333333,0.0964052287581698
6_p24.3,0.0183946488294314,0.0395480225988701,0.0333333333333333,0.0964052287581698
6_p25.1,0.0015231237884242,0.0282379277262552,0.0304761904761904,0.0555555555555556
6_p25.2,0.0015231237884242,0.0112673343605547,-0.00286532951289398,0.0555555555555556
6_p25.3,0.00173160173160179,0.00995372682179832,-0.0028735632183908,0.0475746268656716
6_q11.1,-0.0384615384615385,0.0134026077172546,0.0333333333333333,-0.0151515151515152
6_q11.2,-0.0320512820512821,0.011278075037647,0.0304597701149425,-0.0147058823529412
6_q12,-0.0320512820512821,0.0153438461035137,0.0304597701149425,0
6_q13,-0.0318471337579618,0.0131826741996234,0.0333333333333333,-0.0147058823529412
6_q14.1,-0.0254777070063694,0.0169491525423729,0.0333333333333333,0
6_q14.2,-0.0192307692307692,0.0150587933741309,0.0304680038204393,0
6_q14.3,-0.0192307692307692,0.0153438461035137,0.0333333333333333,-0.0147058823529412
6_q15,-0.0191082802547771,0,0,0
6_q16.1,-0.0193548387096774,-0.00188679245283019,-0.00286532951289398,0
6_q16.2,-0.0191082802547771,-0.00188323917137476,-0.00285714285714286,0
6_q16.3,-0.0258064516129032,-0.00571428571428571,-0.00289017341040462,-0.0294117647058824
6_q21,-0.0194805194805195,0.0225346687211094,-0.00864553314121038,0.0408496732026144
6_q22.1,-0.0256410256410256,0.0131755676367125,-0.00286532951289398,-0.0147058823529412
6_q22.2,-0.0254777070063694,0.00937339496661532,-0.0028735632183908,-0.0298507462686567
6_q22.31,-0.0254777070063694,0.0282379277262552,0,0.0261437908496732
6_q22.32,-0.0128205128205128,0.0470738727214583,0,0.0261437908496732
6_q22.33,-0.0065359477124183,0.0451763801223928,-0.0028735632183908,0.0261437908496732
6_q23.1,0.00450013846579894,0.0441769681197137,-0.00573065902578797,0.0261437908496732
6_q23.2,-0.0018692882857934,0.0460637605725439,-0.00571428571428571,0.0438981562774363
6_q23.3,-0.0018315018315018,0.048964218455744,0,0.0408496732026144
6_q24.1,0.00453739808578519,0.0153474399164054,-0.00286532951289398,0.0555555555555556
6_q24.2,0.00441795231416549,0.0150623600895427,-0.00286532951289398,0.0555555555555556
6_q24.3,-0.0128205128205128,-0.00377358490566038,-0.00573065902578797,0
6_q25.1,-0.0129032258064516,-0.00380228136882129,-0.00288184438040346,0
6_q25.2,-0.0129032258064516,-0.00189393939393939,0,0
6_q25.3,-0.0192307692307692,0,0,0
6_q26,-0.0256410256410256,0,0,0
6_q27,-0.0194805194805195,0,0,0
7_p11.1,-0.0584415584415584,0.0058777429467084,0.0247373447946513,-0.0298507462686567
7_p11.2,-0.0573248407643312,-0.00950570342205323,-0.00288184438040346,-0.0447761194029851
7_p12.1,-0.0580645161290323,-0.00377358490566038,-0.00285714285714286,0
7_p12.2,-0.0580645161290323,-0.00377358490566038,-0.00286532951289398,0
7_p12.3,-0.0576923076923077,-0.00381679389312977,-0.00288184438040346,0
7_p13,-0.0645161290322581,-0.00564971751412429,-0.00571428571428571,0
7_p14.1,-0.0636942675159236,-0.00564971751412429,-0.00571428571428571,0
7_p14.2,-0.0512820512820513,-0.00756143667296786,-0.00859598853868195,0
7_p14.3,-0.0516129032258065,-0.00756143667296786,-0.00574712643678161,0
7_p15.1,-0.0448717948717949,-0.00753295668549906,-0.00571428571428571,0
7_p15.2,-0.0705128205128205,-0.00753295668549906,-0.00571428571428571,0
7_p15.3,-0.0769230769230769,0.0059419442820962,0.0219047619047619,0
7_p21.1,-0.0573248407643312,0.00940198273105214,0.0218720152817574,0
7_p21.2,-0.0448717948717949,0.0112887751838823,0.0247373447946513,0
7_p21.3,-0.0387096774193548,0.013168434205889,0.0275862068965517,0
7_p22.1,-0.0457516339869281,0.030110426296867,0.0275696445725264,0.0555555555555556
7_p22.2,-0.038961038961039,0.0306876922070275,0.0275862068965517,0.0588235294117647
7_p22.3,-0.0394736842105263,0.0281948830315139,0.0246878001921229,0.0555555555555556
7_q11.1,-0.0584415584415584,0.0058777429467084,0.0247373447946513,-0.0298507462686567
7_q11.21,-0.0584415584415584,0.00941619585687384,-0.00285714285714286,0.0408496732026144
7_q11.22,-0.0573248407643312,0.00753295668549908,0,0.0408496732026144
7_q11.23,-0.04041248606466,0.005899224300893,0,0.0408496732026144
7_q21.11,-0.0462137296532201,-0.00378071833648393,0,0
7_q21.12,-0.0528247022985323,-0.00564971751412429,0,-0.0147058823529412
7_q21.13,-0.04041248606466,-0.00564971751412429,0,-0.0147058823529412
7_q21.2,-0.0464552755469399,-0.00564971751412429,0,-0.0147058823529412
7_q21.3,-0.0596432552954292,-0.00564971751412429,0,-0.0147058823529412
7_q22.1,-0.065359477124183,0.0112673343605547,0,0.0406301824212272
7_q22.2,-0.0636942675159236,0.0282379277262552,0,0.0964052287581698
7_q22.3,-0.0645161290322581,0.0134606609738609,0,0.0408496732026144
7_q31.1,-0.0709677419354839,0.0150623600895427,0,0.0555555555555556
7_q31.2,-0.0636942675159236,0.0131826741996234,0,0.0555555555555556
7_q31.31,-0.0580645161290323,0.0134606609738609,0,0.0555555555555556
7_q31.32,-0.0576923076923077,0.0112994350282486,-0.00285714285714286,0.0555555555555556
7_q31.33,-0.0576923076923077,0.00938771586940504,-0.00574712643678161,0.0555555555555556
7_q32.1,-0.0536465638148668,0.00941619585687384,-0.00285714285714286,0.0408496732026144
7_q32.2,-0.0591941290501246,0.00751519027822196,-0.00573065902578797,0.0408496732026144
7_q32.3,-0.0591941290501246,0.00938771586940504,-0.00285714285714286,0.0406301824212272
7_q33,-0.044314381270903,0.00940198273105214,-0.00286532951289398,0.0408496732026144
7_q34,-0.0685834502103787,0.0112887751838823,-0.00285714285714286,0.0555555555555556
7_q35,-0.05620494155526,-0.0056710775047259,-0.00286532951289398,0
7_q36.1,-0.0518068887634105,0.0112887751838823,-0.00286532951289398,0.0555555555555556
7_q36.2,-0.0448106591865358,0.0131540861287107,0,0.0555555555555556
7_q36.3,-0.0231231231231232,0.0112239617026782,-0.00289855072463768,0.0555555555555556
8_p11.1,-0.0514459665144597,-0.0424561403508772,-0.0577507598784195,-0.025089605734767
8_p11.21,-0.056475458308693,-0.0684729064039409,-0.0898550724637681,0.0114379084967321
8_p11.22,-0.0407433380084152,-0.0554553070825546,-0.0284341978866474,-0.0294117647058824
8_p11.23,-0.0539460539460539,-0.0721247563352824,-0.0483365355445447,-0.0454545454545455
8_p12,-0.0212315774113527,-0.0134615384615385,-0.0087463556851312,-0.0149253731343284
8_p21.1,-0.0258064516129032,-0.00756143667296786,-0.00285714285714286,-0.0147058823529412
8_p21.2,-0.0258064516129032,-0.0056710775047259,0,-0.0147058823529412
8_p21.3,-0.0254777070063694,-0.00580270793036751,0,-0.0151515151515152
8_p22,-0.0318471337579618,-0.00754716981132076,-0.00286532951289398,-0.0147058823529412
8_p23.1,-0.0256410256410256,-0.00569259962049336,0,-0.0147058823529412
8_p23.2,-0.0318471337579618,-0.00761904761904762,-0.00289017341040462,-0.0151515151515152
8_p23.3,-0.0284846732215153,-0.00773694390715667,-0.00292397660818713,-0.0153846153846154
8_q11.1,-0.0514459665144597,-0.042217096526176,-0.0575757575757576,-0.025089605734767
8_q11.21,-0.0610367892976585,-0.0567748550190638,-0.035632183908046,-0.117647058823529
8_q11.22,-0.0603018554417055,-0.0583804143126177,-0.0380952380952381,-0.117647058823529
8_q11.23,-0.0674470457079155,-0.0436064208131748,-0.00783190066857691,-0.117647058823529
8_q12.1,-0.084249084249084,-0.0459770114942528,-0.0084778420038535,-0.136363636363636
8_q12.2,-0.0711714206590968,-0.0532229070364663,-0.0164278892072588,-0.147058823529412
8_q12.3,-0.0584325671559128,-0.0379994232802537,-0.019047619047619,-0.147058823529412
8_q13.1,-0.0635451505016723,-0.0457434514637904,-0.0278892072588347,-0.149253731343284
8_q13.2,-0.0756715591248961,-0.0340901822833385,0.00285714285714291,-0.161764705882353
8_q13.3,-0.0699554069119291,-0.0357815442561205,0,-0.161764705882353
8_q21.11,-0.0565632788701191,-0.0156798959011058,0.033046800382044,-0.161764705882353
8_q21.12,-0.05620494155526,-0.0194209039548026,0.03018147086915,-0.161764705882353
8_q21.13,-0.0501938521185267,-0.00941619585687399,0.060952380952381,-0.161764705882353
8_q21.2,-0.0462653288740245,0.024062029412707,0.091117478510029,-0.164179104477612
8_q21.3,-0.0289259127968805,0.00753295668549901,0.059730250481696,-0.147058823529412
8_q22.1,-0.020687237026648,0.053741999807031,0.120941402497598,-0.0915032679738564
8_q22.2,-0.0385627250069229,0.076447625243982,0.155238095238096,-0.0882352941176473
8_q22.3,-0.008639910813824,0.0518444666002,0.123823246878002,-0.0915032679738564
8_q23.1,0.000278706800446005,0.090182283338664,0.13018147086915,-0.035947712418301
8_q23.2,0.036486389427566,0.106917432956329,0.163218390804598,-0.050653594771242
8_q23.3,0.044184076792773,0.134692696105232,0.19367816091954,-0.050653594771242
8_q24.11,0.077863029269679,0.155107351984385,0.23047619047619,-0.031606672519755
8_q24.12,0.123702664796634,0.157978893508155,0.238777459407832,-0.035947712418301
