band,OV,BRCA,ER,TRI
3_q11.1,0.879256558281328,0.934746434696225,0.927708283699276,1
3_q11.2,0.638610039662527,1,1,1
3_q12.1,0.378007559595048,0.915234913269656,1,1
3_q12.2,0.638610039662527,1,1,1
3_q12.3,0.638934174955615,1,1,1
3_q13.11,0.879256558281328,1,0.966579823122562,1
3_q13.12,0.638610039662527,1,1,1
3_q13.13,0.638934174955615,0.934746434696225,1,1
3_q13.2,0.691201221559736,0.728091576099203,1,1
3_q13.31,0.732653291800397,0.544756290001368,1,1
3_q13.32,0.733207118898353,0.794806749857425,1,1
3_q13.33,0.444287200441771,0.544756290001368,0.916817821748818,1
3_q21.1,0.444287200441771,0.781471160068438,1,1
3_q21.2,0.444287200441771,0.597604956010863,1,1
3_q21.3,0.233600032149019,1,0.966579823122562,1
3_q22.1,0.375803596065614,0.961085797315698,1,1
3_q22.2,0.855334696086915,0.934746434696225,1,1
3_q22.3,0.790661822048471,0.728091576099203,1,1
3_q23,0.855334696086915,1,0.899115365095824,1
3_q24,0.790661822048471,1,0.875172804887199,1
3_q25.1,0.790661822048471,0.882749306318118,0.852690658553266,1
3_q25.2,0.790661822048471,0.882749306318118,0.852690658553266,1
3_q25.31,1,1,0.875172804887199,1
3_q25.32,0.790661822048471,1,0.875172804887199,1
3_q25.33,0.790661822048471,1,0.875172804887199,1
3_q26.1,0.570505322477863,0.851921465252703,0.806817963478829,1
3_q26.2,1,1,1,1
3_q26.31,1,1,1,1
3_q26.32,1,1,1,1
3_q26.33,0.790661822048471,1,1,1
3_q27.1,0.790661822048471,1,1,1
3_q27.2,0.638934174955615,1,1,1
3_q27.3,0.879256558281328,1,1,1
3_q28,0.879256558281328,1,1,1
3_q29,0.389076365369502,0.598473311317011,0.875172804887199,1
4_p11,0.388854973063083,1,1,1
4_p12,1,1,1,1
4_p13,1,0.748277507628381,0.888993248277256,1
4_p14,1,0.388910848421633,0.452034480140809,1
4_p15.1,0.591441124682061,0.558588042391087,0.806817963478829,1
4_p15.2,0.570505322477863,0.560528588482582,0.806817963478829,1
4_p15.31,0.570505322477863,0.482504985019705,0.806817963478829,1
4_p15.32,0.492166894312922,0.39835086574239,0.47537364347656,1
4_p15.33,0.570505322477863,0.25462802414847,0.393601482463065,1
4_p16.1,0.641021516418553,0.15441141193456,0.393601482463065,1
4_p16.2,0.812295291957537,0.0878980169409839,0.222344956064361,1
4_p16.3,0.898047268803125,0.113903161831152,0.397759612339177,1
4_q11,0.610372031779751,1,1,1
4_q12,0.890444601588526,1,1,1
4_q13.1,0.996343129121292,1,1,1
4_q13.2,0.898047268803125,1,1,1
4_q13.3,0.723534873007332,0.906791160579005,1,1
4_q21.1,0.395796437674209,0.906791160579005,1,1
4_q21.21,0.0866607719324687,1,1,1
4_q21.22,0.06260078536343,1,1,1
4_q21.23,0.0322770579635148,1,1,1
4_q21.3,0.034649497807219,1,1,1
4_q22.1,0.0602953279021407,1,1,1
4_q22.2,0.037284391992355,1,1,1
4_q22.3,0.0262069377441907,1,1,1
4_q23,0.0130388280698112,1,1,1
4_q24,0.0375773495659084,1,1,1
4_q25,0.0450485723210521,1,1,1
4_q26,0.0228656242317147,0.934746434696225,1,1
4_q27,0.0468871523246839,0.933437690749103,1,1
4_q28.1,0.034649497807219,0.934746434696225,1,1
4_q28.2,0.0582690306863116,0.833406202070386,0.899115365095824,1
4_q28.3,0.146792270739697,0.850966920690434,0.911565593492251,1
4_q31.1,0.139766092005074,0.597604956010863,0.619140427530512,1
4_q31.21,0.170742832041788,0.715977635094807,0.876594675076145,1
4_q31.22,0.148424176344972,0.594103270588861,0.876594675076145,1
4_q31.23,0.148424176344972,0.331893984712725,0.876594675076145,1
4_q31.3,0.0952397453953417,0.350730023785103,0.888993248277256,1
4_q32.1,0.0749249284776043,0.302976273710482,0.899115365095824,1
4_q32.2,0.0749562189570514,0.310923177454368,0.899115365095824,1
4_q32.3,0.100337017557071,0.224000171398348,0.665579371852057,1
4_q33,0.12996194331919,0.388910848421633,0.910037566997996,1
4_q34.1,0.0835785269842105,0.388910848421633,0.911565593492251,1
4_q34.2,0.0481277640813616,0.388910848421633,1,1
4_q34.3,0.0322770579635148,0.143202338697587,0.670578306943027,1
4_q35.1,0.0195107696418511,0.175547352667461,0.670578306943027,1
4_q35.2,0.0322770579635148,0.228852985483424,0.512278701751215,1
5_p11,0.638934174955615,1,1,1
5_p12,1,0.933437690749103,0.806817963478829,1
5_p13.1,1,0.521830749827886,0.405997027341294,1
5_p13.2,0.686959328765744,0.388910848421633,0.216501177462885,1
5_p13.3,1,0.433529430802204,0.48989348208943,1
5_p14.1,1,0.410596759031617,0.512278701751215,1
5_p14.2,1,0.233646775716752,0.512278701751215,1
5_p14.3,0.905384813738695,0.209871664111859,0.512278701751215,1
5_p15.1,0.905384813738695,0.410596759031617,0.512278701751215,1
5_p15.2,1,0.452721041186103,0.555504080256799,1
5_p15.31,1,0.766282444199104,0.512278701751215,1
5_p15.32,1,0.560528588482582,0.48989348208943,1
5_p15.33,1,0.529666380633213,0.749011878395007,1
5_q11.1,0.638934174955615,0.72128987334618,1,1
5_q11.2,0.148424176344972,0.126520109055705,0.698499040256843,1
5_q12.1,0.00112205370707279,0.0642954313756244,0.724205207760786,1
5_q12.2,0.00124260913252671,0.0391169995433355,0.414099237647178,1
5_q12.3,0.000970735392918156,0.0392054770641762,0.517021679535725,1
5_q13.1,0.000350308607483911,0.0688744350866047,0.517021679535725,1
5_q13.2,0.000350308607483911,0.0642954313756244,0.517021679535725,1
5_q13.3,0.000970735392918156,0.0505102451883653,0.231634979848528,1
5_q14.1,0.00129023893140864,0.169679945701742,0.216501177462885,1
5_q14.2,0.00942123018066147,0.126520109055705,0.204752642683864,1
5_q14.3,0.0293464466592506,0.232734743759355,0.204752642683864,1
5_q15,0.0866607719324687,0.225553265596392,0.216501177462885,1
5_q21.1,0.131823299723326,0.21612514488421,0.216501177462885,1
5_q21.2,0.12996194331919,0.156403904579283,0.188332743207606,1
5_q21.3,0.189477748410846,0.308656047530714,0.318358593913774,1
5_q22.1,0.120471750419583,0.280331094461254,0.309562487215851,1
5_q22.2,0.246749447343038,0.155471170538455,0.335751204111081,1
5_q22.3,0.244166949630545,0.0666552067908787,0.216501177462885,1
5_q23.1,0.447781253661195,0.0392054770641762,0.187414475696514,1
5_q23.2,0.521013340803731,0.0189656347337823,0.0644185290334617,1
5_q23.3,0.45754413686331,0.0160936347455455,0.0582065532329714,1
5_q31.1,0.862267937231483,0.00697613218332492,0.0582065532329714,1
5_q31.2,0.959665291758009,0.0318898732007942,0.0911822337033736,1
5_q31.3,0.972332485625219,0.11662541143415,0.216501177462885,1
5_q32,0.973908004645218,0.17622774538002,0.216501177462885,1
5_q33.1,1,0.11662541143415,0.216501177462885,1
5_q33.2,0.969148373789828,0.11662541143415,0.216501177462885,1
5_q33.3,1,0.11662541143415,0.216501177462885,1
5_q34,1,0.048842972139702,0.216501177462885,1
5_q35.1,0.959665291758009,0.0250860672366483,0.1897854210879,1
5_q35.2,0.840059519422754,0.0250860672366483,0.216501177462885,1
5_q35.3,0.297556027904515,0.0189656347337823,0.216501177462885,1
6_p11.1,1,1,0.911565593492251,1
6_p11.2,1,1,0.888993248277256,1
6_p12.1,0.742250698957953,1,1,1
6_p12.2,0.872402762646676,1,1,1
6_p12.3,1,1,1,1
6_p21.1,0.558731421994717,0.758508429170615,1,1
6_p21.2,0.322322105836935,0.758508429170615,1,1
6_p21.31,0.747882395107039,0.758508429170615,1,1
6_p21.32,0.742242385383171,1,1,1
6_p21.33,0.855334696086915,0.89103419927527,0.767122441399047,1
6_p22.1,1,1,1,1
6_p22.2,1,1,0.875172804887199,1
6_p22.3,0.742242385383171,1,1,1
6_p23,0.872402762646676,1,0.875172804887199,1
6_p24.1,0.986183896996529,0.89103419927527,1,1
6_p24.2,0.986183896996529,0.522410158737181,0.747157685378833,1
6_p24.3,1,0.435876075824779,0.876594675076145,1
6_p25.1,0.991441630594075,0.367800630366262,0.600007353925327,1
6_p25.2,0.890444601588526,0.213793192645709,0.246617236295431,1
6_p25.3,0.996343129121292,0.214281069235619,0.246617236295431,1
6_q11.1,1,1,0.911565593492251,1
6_q11.2,0.991441630594075,0.926641353804539,1,1
6_q12,0.890444601588526,1,0.838429469908363,1
6_q13,1,0.97477078075054,1,1
6_q14.1,0.996343129121292,0.89103419927527,1,1
6_q14.2,1,1,0.806817963478829,1
6_q14.3,1,1,0.878187064240569,1
6_q15,0.570505322477863,1,0.883944870900273,1
6_q16.1,0.366017552817946,1,0.876594675076145,1
6_q16.2,0.455657916735796,1,0.690210204655095,1
6_q16.3,0.45754413686331,1,0.691677002616716,1
6_q21,0.570505322477863,1,0.703639654991425,1
6_q22.1,0.189477748410846,1,1,1
6_q22.2,0.570505322477863,0.899406934136905,1,1
6_q22.31,0.570505322477863,0.995410604580215,1,1
6_q22.32,0.703207187246096,1,1,1
6_q22.33,0.701442914584633,1,0.997463567538485,1
6_q23.1,0.570505322477863,0.882749306318118,1,1
6_q23.2,0.45754413686331,0.882749306318118,1,1
6_q23.3,0.444287200441771,0.985931057622905,1,1
6_q24.1,0.182023797420173,0.794806749857425,1,1
6_q24.2,0.156486001467817,0.621151080951912,1,1
6_q24.3,0.158514300676274,0.621151080951912,1,1
6_q25.1,0.199616702851508,0.89103419927527,1,1
6_q25.2,0.135936570564671,1,1,1
6_q25.3,0.0325341942883027,1,1,1
6_q26,0.00692939602342496,1,1,1
6_q27,0.00692939602342496,1,1,1
7_p11.1,0.0955704464071502,1,0.569770777069267,1
7_p11.2,0.426605362946291,1,0.854199332870706,1
7_p12.1,0.297556027904515,0.568677026036341,0.569770777069267,1
7_p12.2,0.55896144392638,0.452721041186103,0.512278701751215,1
7_p12.3,0.253642268013699,0.433529430802204,0.806817963478829,1
7_p13,0.177678595424136,0.371061173975186,0.806817963478829,1
7_p14.1,0.28967118438989,0.433529430802204,0.852690658553266,1
7_p14.2,0.289718141551051,0.433529430802204,0.437011428445436,1
7_p14.3,0.0322770579635148,0.432160568846482,0.437011428445436,1
7_p15.1,0.0262069377441907,0.433529430802204,0.48989348208943,1
7_p15.2,0.0156925892411226,0.371061173975186,0.437011428445436,1
7_p15.3,0.0156925892411226,0.591554166237428,0.806817963478829,1
7_p21.1,0.0147964056217425,0.209763075502557,0.852690658553266,1
7_p21.2,0.0120210574327093,0.433529430802204,0.875172804887199,1
7_p21.3,0.00129023893140864,0.728091576099203,0.899115365095824,1
7_p22.1,0.000970735392918156,0.917076870579708,0.875172804887199,1
7_p22.2,0.00113712903516998,1,1,1
7_p22.3,0.0204384140155212,1,1,1
7_q11.1,0.0955704464071502,1,0.569770777069267,1
7_q11.21,0.0793457278116541,0.832313817884766,1,1
7_q11.22,0.138535252205165,1,1,1
7_q11.23,0.297556027904515,0.794806749857425,0.437011428445436,1
7_q21.11,0.263834457003528,0.995694519430901,0.523855029437609,1
7_q21.12,0.297556027904515,1,0.522892006198707,1
7_q21.13,0.265068040466592,1,0.619108452880748,1
7_q21.2,0.173209091104683,1,0.619108452880748,1
7_q21.3,0.174584798531141,0.851921465252703,0.405997027341294,1
7_q22.1,0.298671734377561,0.881077962915515,0.459730005830489,1
7_q22.2,0.352245415138839,1,0.48989348208943,1
7_q22.3,0.426605362946291,1,0.467007804423063,1
7_q31.1,0.747882395107039,0.757143186973551,0.512278701751215,1
7_q31.2,1,1,0.857386943506201,1
7_q31.31,0.923412380148202,1,1,1
7_q31.32,1,1,1,1
7_q31.33,0.898047268803125,1,1,1
7_q32.1,0.872402762646676,1,1,1
7_q32.2,0.686959328765744,1,1,1
7_q32.3,0.686959328765744,1,1,1
7_q33,1,0.852526997389201,1,1
7_q34,0.905384813738695,0.876403924469622,0.806817963478829,1
7_q35,0.570505322477863,0.584396572711834,0.48989348208943,1
7_q36.1,0.613136584414781,0.388910848421633,0.310002077983075,1
7_q36.2,0.613136584414781,0.530551974300381,0.422019945791099,1
7_q36.3,0.795335928267946,0.515935689338196,0.411617899099012,1
8_p11.1,0.615285689466557,1,1,1
8_p11.21,0.289718141551051,0.851921465252703,1,1
8_p11.22,0.0866607719324687,0.568677026036341,0.953425652437017,1
8_p11.23,0.108734740632664,0.882749306318118,1,1
8_p12,0.12996194331919,1,0.806817963478829,1
8_p21.1,0.244166949630545,0.644491683813391,0.405997027341294,1
8_p21.2,0.252176425200911,0.584396572711834,0.405997027341294,1
8_p21.3,0.112935743431602,0.452721041186103,0.246617236295431,1
8_p22,0.063515642508224,0.934746434696225,0.47537364347656,1
8_p23.1,0.0481277640813616,0.459997648681389,0.325537308922796,1
8_p23.2,0.0375078945480108,0.408149331490483,0.216501177462885,1
8_p23.3,0.0449401565564526,0.189549884004558,0.216501177462885,1
8_q11.1,0.615285689466557,1,1,1
8_q11.21,0.898047268803125,1,1,1
8_q11.22,0.898047268803125,1,1,1
8_q11.23,0.879256558281328,1,1,1
8_q12.1,0.691201221559736,0.975034636053276,1,1
8_q12.2,0.265068040466592,1,0.958789608294816,1
8_q12.3,0.297556027904515,1,0.916817821748818,1
8_q13.1,0.297556027904515,1,0.958789608294816,1
8_q13.2,0.265068040466592,0.728091576099203,1,1
8_q13.3,0.297556027904515,0.907711976946986,1,1
8_q21.11,0.263834457003528,0.906791160579005,1,1
8_q21.12,0.176452660155819,0.906791160579005,1,1
8_q21.13,0.0481277640813616,0.908927863102333,1,1
8_q21.2,0.0688745205560238,0.906791160579005,1,1
8_q21.3,0.297556027904515,1,1,1
8_q22.1,0.747882395107039,1,1,1
8_q22.2,1,0.851921465252703,1,1
8_q22.3,1,0.794806749857425,1,1
8_q23.1,1,1,1,1
8_q23.2,0.905384813738695,1,1,1
8_q23.3,1,1,1,1
8_q24.11,1,1,1,1
8_q24.12,1,1,1,1
8_q24.13,0.872402762646676,1,1,1
8_q24.21,0.570505322477863,0.728091576099203,1,1
8_q24.22,0.570505322477863,0.908927863102333,1,1
8_q24.23,0.395796437674209,1,1,1
8_q24.3,0.872402762646676,0.985931057622905,1,1
9_p11.1,1,0.459997648681389,0.431491351788526,1
9_p11.2,1,0.459997648681389,0.431491351788526,1
9_p12,1,0.548542514653627,0.431491351788526,1
9_p13.1,1,0.460621284714975,0.371327051720568,1
9_p13.2,1,0.927507456233987,0.911565593492251,1
9_p13.3,0.883710218196358,0.927163754328106,0.911565593492251,1
9_p21.1,1,0.311160155086976,0.541503597865064,1
9_p21.2,1,0.239699002121988,0.457265143484627,1
9_p21.3,1,0.329449965701346,0.48989348208943,1
9_p22.1,1,0.388910848421633,0.449209022897677,1
9_p22.2,1,0.39835086574239,0.458620859763032,1
9_p22.3,1,0.324668334789606,0.216501177462885,1
9_p23,0.905384813738695,0.510794646594479,0.405997027341294,1
9_p24.1,0.905384813738695,0.501853906629339,0.410652708602673,1
9_p24.2,0.898047268803125,0.576481348064394,0.411617899099012,1
9_p24.3,0.812146838564306,0.57316938170051,0.411617899099012,1
9_q11,1,0.459997648681389,0.431491351788526,1
9_q12,1,0.459997648681389,0.431491351788526,1
9_q13,1,0.549422143772095,0.431491351788526,1
9_q21.11,1,0.39835086574239,0.371327051720568,1
9_q21.12,0.98732680817224,0.326655012176591,0.669324095313707,1
9_q21.13,0.879256558281328,0.52288023851084,0.669324095313707,1
9_q21.2,1,0.126520109055705,0.269002852210002,1
9_q21.31,1,0.127537827961701,0.269002852210002,1
9_q21.32,1,0.126520109055705,0.269002852210002,1
9_q21.33,0.790661822048471,0.126520109055705,0.269002852210002,1
9_q22.1,0.613136584414781,0.126520109055705,0.269002852210002,1
9_q22.2,0.703207187246096,0.103880745682587,0.269002852210002,1
9_q22.31,0.613136584414781,0.52288023851084,0.269002852210002,1
9_q22.32,0.613136584414781,0.433529430802204,0.269002852210002,1
9_q22.33,0.698848383963808,0.627507958406262,0.269002852210002,1
9_q31.1,0.423990659087061,0.934746434696225,0.669324095313707,1
9_q31.2,0.898047268803125,0.934746434696225,0.665579371852057,1
9_q31.3,0.610372031779751,0.83200316416216,0.269002852210002,1
9_q32,0.686959328765744,0.830279521059582,0.373985378348627,1
9_q33.1,0.613136584414781,0.934746434696225,0.373985378348627,1
9_q33.2,0.423990659087061,1,0.371327051720568,1
9_q33.3,0.423990659087061,1,0.437011428445436,1
9_q34.11,0.645826513616676,1,0.800242748389026,1
9_q34.12,0.823210906586097,0.934746434696225,0.800242748389026,1
9_q34.13,0.641021516418553,0.934746434696225,0.800242748389026,1
9_q34.2,0.645826513616676,0.524900311395135,0.911565593492251,1
9_q34.3,0.570505322477863,0.432160568846482,1,1
X_p11.1,0.790661822048471,0.47564512156326,0.806817963478829,1
X_p11.21,0.732653291800397,0.410596759031617,0.806817963478829,1
X_p11.22,0.738469616639374,0.484926880598431,0.806817963478829,1
X_p11.23,0.798866876652292,0.47564512156326,0.806817963478829,1
X_p11.3,0.885483347689039,0.268772421744073,0.670578306943027,1
X_p11.4,0.686959328765744,0.155471170538455,0.670578306943027,1
X_p21.1,0.814053355432418,0.155471170538455,0.670578306943027,1
X_p21.2,0.616537803741161,0.113903161831152,0.410652708602673,1
X_p21.3,0.747882395107039,0.113903161831152,0.410974155331192,1
X_p22.11,0.747188079268051,0.0807018591264309,0.405997027341294,1
X_p22.12,0.812295291957537,0.0813413391170996,0.405997027341294,1
X_p22.13,0.747882395107039,0.146263602171451,0.410652708602673,1
X_p22.2,0.747188079268051,0.0813413391170996,0.223434957502682,1
X_p22.31,0.686959328765744,0.0466979613719823,0.222344956064361,1
X_p22.32,0.570433569164261,0.050642851845015,0.222344956064361,1
X_p22.33,0.678732253208296,0.148744910449524,0.407998923995825,1
X_q11.1,0.790661822048471,0.407267239682038,0.806817963478829,1
X_q11.2,0.872402762646676,0.324668334789606,0.512278701751215,1
X_q12,1,0.324088305601549,0.512278701751215,1
X_q13.1,1,0.406057910344652,0.806817963478829,1
X_q13.2,0.941169043472917,0.331893984712725,0.806817963478829,1
X_q13.3,0.940449780929633,0.47564512156326,1,1
X_q21.1,0.879256558281328,0.201816901240703,0.670578306943027,1
X_q21.2,1,0.20163550632499,0.670578306943027,1
X_q21.31,1,0.143202338697587,0.670578306943027,1
X_q21.32,0.879256558281328,0.254793928576517,0.806817963478829,1
X_q21.33,0.802412868776529,0.202032755733894,0.806817963478829,1
X_q22.1,1,0.254793928576517,0.806817963478829,1
X_q22.2,0.879256558281328,0.113903161831152,0.411617899099012,1
X_q22.3,0.942822440092007,0.15101429248526,0.670578306943027,1
X_q23,1,0.138477529424446,0.512278701751215,1
X_q24,1,0.175547352667461,0.806817963478829,1
X_q25,1,0.170587477464544,0.806817963478829,1
X_q26.1,0.94174112163411,0.239699002121988,1,1
X_q26.2,1,0.388910848421633,1,1
X_q26.3,0.790661822048471,0.388910848421633,1,1
X_q27.1,0.790661822048471,0.399116991376544,1,1
X_q27.2,0.879256558281328,0.549422143772095,1,1
X_q27.3,0.790661822048471,0.461442410188423,0.911565593492251,1
X_q28,0.790661822048471,0.388910848421633,0.806817963478829,1
