band,OV,BRCA,ER,TRI
16_p13.12,0.0635235732009927,0.043268308282699,-0.0114285714285714,0.0771144278606969
16_p13.13,0.0727208976157087,0.0527306967984934,-0.00285714285714286,0.0784313725490199
16_p13.2,0.104148905939187,0.0489286856411896,-0.00573065902578797,0.0784313725490199
16_p13.3,0.160628019323672,0.0882391503867838,0.0315925852102851,0.0784313725490199
16_q11.1,-0.011411411411411,-0.087162295405245,-0.163265306122449,-0.017948717948718
16_q11.2,-0.011411411411411,-0.087162295405245,-0.163265306122449,-0.017948717948718
16_q12.1,0.066284034436901,-0.132434731400903,-0.160919540229885,0.089869281045751
16_q12.2,0.07734845799362,-0.139846743295019,-0.13280386046044,0.034313725490196
16_q13,0.09929228591649,-0.169491525423729,-0.143809523809524,-0.02124183006536
16_q21,0.144355644355645,-0.144892648015615,-0.124761904761905,0.044117647058823
16_q22.1,0.184704184704184,-0.125071953949472,-0.123304680038204,0.063725490196079
16_q22.2,0.188547882921285,-0.140134314039015,-0.153772683858644,0.063725490196079
16_q22.3,0.192484934420419,-0.129633782961135,-0.126170009551098,0.062189054726368
16_q23.1,0.170666290231508,-0.110475026533303,-0.091379310344828,0.062189054726368
16_q23.2,0.153807899971583,-0.105461393596987,-0.066666666666667,0.049019607843138
16_q23.3,0.131206171107994,-0.022331870173977,0.033333333333333,0.145424836601307
16_q24.1,0.164677465188975,-0.007011224391342,0.066666666666667,0.099145299145299
16_q24.2,0.17278373800113,-0.00619542886491997,0.066666666666667,0.101010101010101
16_q24.3,0.141194331983806,-0.00430148947098097,0.06523400191022,0.117744610281923
17_p11.1,0.201690821256039,-0.020603835169318,-0.0919878296146043,-0.112769485903814
17_p11.2,0.178431372549019,0.037052062204192,0.072189349112426,-0.061457418788411
17_p12,0.193701226309922,0.079871995820271,0.180164960747292,-0.024509803921568
17_p13.1,0.147238382532501,0.101405461036246,0.254527938342968,-0.024509803921568
17_p13.2,0.09669678147939,0.09174760445864,0.222112439482265,-0.027363184079602
17_p13.3,0.105747126436781,0.119348295491723,0.253794428434198,-0.024509803921568
17_q11.1,0.201690821256039,-0.020603835169318,-0.0919878296146043,-0.112769485903814
17_q11.2,0.159079016221874,0.003143697393774,-0.0590844928412986,-0.058823529411765
17_q12,0.137971014492754,0.040398703860243,-0.0363558597091536,0.050678733031674
17_q21.1,0.110646599777035,0.0572439768816152,-0.0219047619047619,0.060457516339869
17_q21.2,0.113020489094514,0.035234680573664,-0.0418377321603123,0.072968490878938
17_q21.31,0.105813097866078,0.036915767847971,-0.0601344860710853,0.07516339869281
